Box_conveyor;Part_conveyor;Grab;C_plus;Auto;Manual;Emergency_stop;Reset_button;Start;Stop;Part_at_place;Box_at_place;Detected;C_limit;SP_X;SP_Y;SP_Z;X;Y;Z;Counter;Temps_occurrence
false;false;false;false;true;false;true;false;false;true;false;false;false;false;3.0;4.5;0.0;3.0;4.5;1.0;0;[datetime.datetime(2020, 8, 24, 12, 59, 51, 840686)]
false;false;false;false;true;false;true;false;false;true;false;false;false;false;3.0;4.5;0.0;3.0;4.5;0.0;0;[datetime.datetime(2020, 8, 24, 12, 59, 51, 969113)]
true;false;false;false;true;false;true;false;false;true;false;false;false;false;3.0;4.5;0.0;3.0;4.5;0.0;0;[datetime.datetime(2020, 8, 24, 12, 59, 51, 985606)]
true;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;4.5;0.0;3.0;4.5;0.0;0;[datetime.datetime(2020, 8, 24, 12, 59, 52, 210468)]
false;false;false;false;true;false;true;false;false;true;false;true;false;true;3.0;4.5;0.0;3.0;4.5;0.0;0;[datetime.datetime(2020, 8, 24, 12, 59, 54, 186184)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;4.5;0.0;3.0;4.5;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 54, 523973)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.5;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 54, 554954)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.0;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 54, 651895)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.9;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 54, 732843)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;5.0;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 54, 764824)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;5.3;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 54, 861764)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.4;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 54, 925725)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 54, 957705)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 55, 38654)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.3;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 55, 70634)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 55, 102616)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;6.0;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 55, 165576)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;7.0;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 55, 295442)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;7.9;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 55, 566160)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 55, 583148)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;1.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 55, 821506)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;2.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 55, 887465)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;3.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 55, 983536)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;4.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 56, 126169)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.4;1;[datetime.datetime(2020, 8, 24, 12, 59, 56, 218870)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 56, 252350)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.9;1;[datetime.datetime(2020, 8, 24, 12, 59, 56, 558258)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.9;1;[datetime.datetime(2020, 8, 24, 12, 59, 56, 576248)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.4;4.9;1;[datetime.datetime(2020, 8, 24, 12, 59, 56, 589238)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.4;4.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 56, 709721)]
false;false;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;3.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 56, 795442)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;3.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 56, 812431)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;2.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 56, 862399)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;1.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 56, 976329)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 73892)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;7.9;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 89391)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;7.0;5.3;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 233807)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;7.0;5.0;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 266786)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;7.0;4.0;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 299274)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;7.0;3.0;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 411204)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;6.0;3.0;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 435190)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;5.9;3.0;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 579100)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;5.0;3.0;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 613079)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;5.4;3.0;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 645059)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;5.0;3.0;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 677039)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;4.0;3.0;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 766984)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;4.0;3.1;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 816953)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;3.0;3.1;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 57, 879914)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.0;3.1;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 58, 153750)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;0.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 58, 297660)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;1.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 58, 361620)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;2.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 58, 426579)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;3.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 58, 459559)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;4.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 58, 539511)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;5.4;1;[datetime.datetime(2020, 8, 24, 12, 59, 58, 571490)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;6.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 58, 602471)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;7.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 58, 667431)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;8.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 58, 731392)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;9.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 58, 878300)]
false;true;true;false;true;false;true;false;false;true;false;false;true;true;3.0;3.0;10.0;3.1;3.1;9.9;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 311036)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;3.0;10.0;3.1;3.1;9.9;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 329026)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;3.0;0.0;3.1;3.1;9.9;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 344016)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;3.0;0.0;3.1;3.1;9.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 460944)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;9.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 525906)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;8.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 559882)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;7.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 623842)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;6.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 656821)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;5.4;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 720783)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;4.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 758760)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;3.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 791739)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;2.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 856698)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;1.0;1;[datetime.datetime(2020, 8, 24, 12, 59, 59, 971204)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 69650)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.1;3.1;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 83642)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;3.0;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 196572)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.0;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 341482)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;4.0;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 406443)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.4;5.0;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 472401)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;5.0;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 504382)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.9;5.0;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 537361)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.3;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 569341)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.4;5.3;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 601322)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 648292)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;6.0;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 680271)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;7.0;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 0, 842172)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 1, 85025)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;1.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 1, 327875)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;2.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 1, 391835)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;3.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 1, 456794)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;4.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 1, 600705)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;4.4;1;[datetime.datetime(2020, 8, 24, 13, 0, 1, 695648)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.4;1;[datetime.datetime(2020, 8, 24, 13, 0, 1, 728627)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 1, 761607)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.9;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 65418)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.9;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 82408)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.4;4.9;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 97398)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.4;4.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 210333)]
false;false;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;3.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 306275)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;3.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 338256)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;2.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 371234)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;1.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 484164)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 613084)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.9;5.4;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 631074)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.9;5.0;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 743005)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.0;5.0;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 791975)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.0;5.9;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 921894)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;6.0;5.9;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 2, 953873)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;5.0;5.9;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 3, 121029)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;5.3;5.9;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 3, 185556)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;5.0;5.9;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 3, 235136)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;4.0;5.9;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 3, 266117)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;3.0;5.9;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 3, 397039)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.0;5.9;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 3, 638889)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;0.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 3, 799790)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;1.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 3, 878739)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;2.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 3, 945699)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;3.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 4, 9660)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;4.4;1;[datetime.datetime(2020, 8, 24, 13, 0, 4, 40639)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;5.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 4, 72619)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;6.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 4, 104601)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;7.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 4, 174557)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;7.9;1;[datetime.datetime(2020, 8, 24, 13, 0, 4, 237519)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;8.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 4, 270498)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;9.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 4, 415407)]
false;true;true;false;true;false;true;false;false;true;false;false;true;true;3.0;6.0;10.0;3.1;5.9;9.9;1;[datetime.datetime(2020, 8, 24, 13, 0, 4, 847142)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;6.0;10.0;3.1;5.9;9.9;1;[datetime.datetime(2020, 8, 24, 13, 0, 4, 864129)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;6.0;0.0;3.1;5.9;9.9;1;[datetime.datetime(2020, 8, 24, 13, 0, 4, 880121)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;6.0;0.0;3.1;5.9;9.0;1;[datetime.datetime(2020, 8, 24, 13, 0, 5, 25034)]
