Box_conveyor;Part_conveyor;Grab;C_plus;Auto;Manual;Emergency_stop;Reset_button;Start;Stop;Part_at_place;Box_at_place;Detected;C_limit;Temps_occurrence
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58832252043
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58832507208
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58832634129
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58832731069
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58832796029
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58832875980
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58832907960
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58832939940
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58832972920
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58833035880
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58833099841
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58833148810
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58833276732
false;true;true;false;true;false;true;false;false;true;false;false;true;true;58833676781
false;false;true;false;true;false;true;false;false;true;false;false;true;true;58833693771
false;false;true;false;true;false;true;false;false;true;false;false;true;true;58833708761
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58833724752
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58833747737
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58833843678
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58833925628
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58833958606
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834028564
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834092529
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834125508
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834162486
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834195943
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834260905
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834370836
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834498757
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834517745
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834630675
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834776584
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834840548
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834875526
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834907506
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834940486
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58834972466
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58835005447
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58835038426
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58835116958
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58835277861
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58835515233
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58835532222
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58835756084
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58835836035
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58835907990
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58836030913
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58836126854
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58836160833
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58836194812
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58836504453
false;false;true;false;true;false;true;false;false;true;false;false;true;true;58836521442
false;false;true;false;true;false;true;false;false;true;false;false;true;true;58836538433
false;false;true;false;true;false;true;false;false;true;false;false;true;true;58836647364
false;false;true;false;true;false;true;false;false;true;true;false;true;true;58836741306
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58836775286
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58836808265
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58836920196
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837048116
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837080097
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837191033
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837224012
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837353163
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837401132
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837562032
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837625994
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837659973
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837691953
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837771294
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837804273
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58837836253
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838076105
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838242002
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838306961
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838372920
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838454871
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838488849
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838508837
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838541818
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838622766
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838686085
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838725062
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58838851984
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58839266465
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58839282455
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58839399545
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58839465505
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58839496485
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58839575984
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58839607503
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58839673430
